Name,ReferenceDate,DailyReturn
S&P 500 Total Return Index,2/19/20,0.4878
S&P 500 Total Return Index,2/20/20,-0.3768
S&P 500 Total Return Index,2/21/20,-1.0483
S&P 500 Total Return Index,2/24/20,-3.3388
S&P 500 Total Return Index,2/25/20,-3.0261
S&P 500 Total Return Index,2/26/20,-0.377
S&P 500 Total Return Index,2/27/20,-4.3965
S&P 500 Total Return Index,2/28/20,-0.8075
S&P 500 Total Return Index,3/2/20,4.6062
S&P 500 Total Return Index,3/3/20,-2.8078
S&P 500 Total Return Index,3/4/20,4.2257
S&P 500 Total Return Index,3/5/20,-3.3714
S&P 500 Total Return Index,3/6/20,-1.7022
S&P 500 Total Return Index,3/9/20,-7.5868
S&P 500 Total Return Index,3/10/20,4.9425
S&P 500 Total Return Index,3/11/20,-4.8798
S&P 500 Total Return Index,3/12/20,-9.4915
S&P 500 Total Return Index,3/13/20,9.3207
S&P 500 Total Return Index,3/16/20,-11.9799
S&P 500 Total Return Index,3/17/20,5.9987
S&P 500 Total Return Index,3/18/20,-5.183
S&P 500 Total Return Index,3/19/20,0.4783
S&P 500 Total Return Index,3/20/20,-4.3193
S&P 500 Total Return Index,3/23/20,-2.9293
S&P 500 Total Return Index,3/24/20,9.3936
S&P 500 Total Return Index,3/25/20,1.1538
S&P 500 Total Return Index,3/26/20,6.2461
S&P 500 Total Return Index,3/27/20,-3.3685
S&P 500 Total Return Index,3/30/20,3.3682
S&P 500 Total Return Index,3/31/20,-1.591
S&P 500 Total Return Index,4/1/20,-4.4136
S&P 500 Total Return Index,4/2/20,2.2997
S&P 500 Total Return Index,4/3/20,-1.5004
S&P 500 Total Return Index,4/6/20,7.0345
S&P 500 Total Return Index,4/7/20,-0.1592
S&P 500 Total Return Index,4/8/20,3.4301
S&P 500 Total Return Index,4/9/20,1.4616
S&P 500 Total Return Index,4/13/20,-1.0083
S&P 500 Total Return Index,4/14/20,3.0697
S&P 500 Total Return Index,4/15/20,-2.1968
S&P 500 Total Return Index,4/16/20,0.5823
S&P 500 Total Return Index,4/17/20,2.6835
S&P 500 Total Return Index,4/20/20,-1.7883
S&P 500 Total Return Index,4/21/20,-3.0647
S&P 500 Total Return Index,4/22/20,2.2958
S&P 500 Total Return Index,4/23/20,-0.0457
S&P 500 Total Return Index,4/24/20,1.3942
S&P 500 Total Return Index,4/27/20,1.4731
S&P 500 Total Return Index,4/28/20,-0.5236
S&P 500 Total Return Index,4/29/20,2.6618
S&P 500 Total Return Index,4/30/20,-0.9177
S&P 500 Total Return Index,5/1/20,-2.7949
S&P 500 Total Return Index,5/4/20,0.4255
S&P 500 Total Return Index,5/5/20,0.904
S&P 500 Total Return Index,5/6/20,-0.6901
S&P 500 Total Return Index,5/7/20,1.186
S&P 500 Total Return Index,5/8/20,1.7065
S&P 500 Total Return Index,5/11/20,0.0185
S&P 500 Total Return Index,5/12/20,-2.0379
S&P 500 Total Return Index,5/13/20,-1.7392
S&P 500 Total Return Index,5/14/20,1.1738
S&P 500 Total Return Index,5/15/20,0.4033
S&P 500 Total Return Index,5/18/20,3.1619
S&P 500 Total Return Index,5/19/20,-1.0393
S&P 500 Total Return Index,5/20/20,1.6838
S&P 500 Total Return Index,5/21/20,-0.7708
S&P 500 Total Return Index,5/22/20,0.2526
S&P 500 Total Return Index,5/26/20,1.2306
S&P 500 Total Return Index,5/27/20,1.4847
S&P 500 Total Return Index,5/28/20,-0.1991
S&P 500 Total Return Index,5/29/20,0.4969
S&P 500 Total Return Index,6/1/20,0.3801
S&P 500 Total Return Index,6/2/20,0.8241
S&P 500 Total Return Index,6/3/20,1.3751
S&P 500 Total Return Index,6/4/20,-0.315
S&P 500 Total Return Index,6/5/20,2.6225
S&P 500 Total Return Index,6/8/20,1.2058
S&P 500 Total Return Index,6/9/20,-0.7729
S&P 500 Total Return Index,6/10/20,-0.5309
S&P 500 Total Return Index,6/11/20,-5.8829
S&P 500 Total Return Index,6/12/20,1.3363
S&P 500 Total Return Index,6/15/20,0.8347
S&P 500 Total Return Index,6/16/20,1.898
S&P 500 Total Return Index,6/17/20,-0.3601
S&P 500 Total Return Index,6/18/20,0.0631
S&P 500 Total Return Index,6/19/20,-0.5464
S&P 500 Total Return Index,6/22/20,0.6495
S&P 500 Total Return Index,6/23/20,0.4311
S&P 500 Total Return Index,6/24/20,-2.5849
S&P 500 Total Return Index,6/25/20,1.1011
S&P 500 Total Return Index,6/26/20,-2.4215
S&P 500 Total Return Index,6/29/20,1.481
S&P 500 Total Return Index,6/30/20,1.5491
S&P 500 Total Return Index,7/1/20,0.5052
S&P 500 Total Return Index,7/2/20,0.4762
S&P 500 Total Return Index,7/6/20,1.5885
S&P 500 Total Return Index,7/7/20,-1.0813
S&P 500 Total Return Index,7/8/20,0.7843
S&P 500 Total Return Index,7/9/20,-0.5362
S&P 500 Total Return Index,7/10/20,1.047
S&P 500 Total Return Index,7/13/20,-0.9361
S&P 500 Total Return Index,7/14/20,1.3538
S&P 500 Total Return Index,7/15/20,0.9102
S&P 500 Total Return Index,7/16/20,-0.3374
S&P 500 Total Return Index,7/17/20,0.2899
S&P 500 Total Return Index,7/20/20,0.8408
S&P 500 Total Return Index,7/21/20,0.1693
S&P 500 Total Return Index,7/22/20,0.5772
S&P 500 Total Return Index,7/23/20,-1.2245
S&P 500 Total Return Index,7/24/20,-0.617
S&P 500 Total Return Index,7/27/20,0.7399
S&P 500 Total Return Index,7/28/20,-0.6461
S&P 500 Total Return Index,7/29/20,1.243
S&P 500 Total Return Index,7/30/20,-0.359
S&P 500 Total Return Index,7/31/20,0.7779
S&P 500 Total Return Index,8/3/20,0.7212
S&P 500 Total Return Index,8/4/20,0.361
S&P 500 Total Return Index,8/5/20,0.6431
S&P 500 Total Return Index,8/6/20,0.6539
S&P 500 Total Return Index,8/7/20,0.0843
S&P 500 Total Return Index,8/10/20,0.2754
S&P 500 Total Return Index,8/11/20,-0.7965
S&P 500 Total Return Index,8/12/20,1.4146
S&P 500 Total Return Index,8/13/20,-0.1799
S&P 500 Total Return Index,8/14/20,-0.0098
S&P 500 Total Return Index,8/17/20,0.2735
S&P 500 Total Return Index,8/18/20,0.246
S&P 500 Total Return Index,8/19/20,-0.4238
S&P 500 Total Return Index,8/20/20,0.3192
S&P 500 Total Return Index,8/21/20,0.3502
S&P 500 Total Return Index,8/24/20,1.0162
S&P 500 Total Return Index,8/25/20,0.3608
S&P 500 Total Return Index,8/26/20,1.0203
S&P 500 Total Return Index,8/27/20,0.1737
S&P 500 Total Return Index,8/28/20,0.6834
S&P 500 Total Return Index,8/31/20,-0.208
S&P 500 Total Return Index,9/1/20,0.7544
S&P 500 Total Return Index,9/2/20,1.5473
S&P 500 Total Return Index,9/3/20,-3.4941
S&P 500 Total Return Index,9/4/20,-0.8134
S&P 500 Total Return Index,9/8/20,-2.7713
S&P 500 Total Return Index,9/9/20,2.02
S&P 500 Total Return Index,9/10/20,-1.7537
S&P 500 Total Return Index,9/11/20,0.0581
S&P 500 Total Return Index,9/14/20,1.3059
S&P 500 Total Return Index,9/15/20,0.5234
S&P 500 Total Return Index,9/16/20,-0.4581
S&P 500 Total Return Index,9/17/20,-0.8398
S&P 500 Total Return Index,9/18/20,-1.1168
S&P 500 Total Return Index,9/21/20,-1.1519
S&P 500 Total Return Index,9/22/20,1.0522
S&P 500 Total Return Index,9/23/20,-2.3648
S&P 500 Total Return Index,9/24/20,0.3037
S&P 500 Total Return Index,9/25/20,1.6009
S&P 500 Total Return Index,9/28/20,1.6112
S&P 500 Total Return Index,9/29/20,-0.4687
S&P 500 Total Return Index,9/30/20,0.8288
S&P 500 Total Return Index,10/1/20,0.5401
S&P 500 Total Return Index,10/2/20,-0.9567
S&P 500 Total Return Index,10/5/20,1.8082
S&P 500 Total Return Index,10/6/20,-1.3947
S&P 500 Total Return Index,10/7/20,1.7424
S&P 500 Total Return Index,10/8/20,0.8312
S&P 500 Total Return Index,10/9/20,0.8811
S&P 500 Total Return Index,10/12/20,1.6417
S&P 500 Total Return Index,10/13/20,-0.6306
S&P 500 Total Return Index,10/14/20,-0.6525
S&P 500 Total Return Index,10/15/20,-0.15
S&P 500 Total Return Index,10/16/20,0.0152
S&P 500 Total Return Index,10/19/20,-1.6329
S&P 500 Total Return Index,10/20/20,0.4745
S&P 500 Total Return Index,10/21/20,-0.2174
S&P 500 Total Return Index,10/22/20,0.5304
S&P 500 Total Return Index,10/23/20,0.3465
S&P 500 Total Return Index,10/26/20,-1.8582
S&P 500 Total Return Index,10/27/20,-0.3009
S&P 500 Total Return Index,10/28/20,-3.5289
S&P 500 Total Return Index,10/29/20,1.2031
S&P 500 Total Return Index,10/30/20,-1.2022
S&P 500 Total Return Index,11/2/20,1.2331
S&P 500 Total Return Index,11/3/20,1.7808
S&P 500 Total Return Index,11/4/20,2.2048
S&P 500 Total Return Index,11/5/20,1.9651
S&P 500 Total Return Index,11/6/20,-0.016
S&P 500 Total Return Index,11/9/20,1.1792
S&P 500 Total Return Index,11/10/20,-0.1233
S&P 500 Total Return Index,11/11/20,0.765
S&P 500 Total Return Index,11/12/20,-0.9774
S&P 500 Total Return Index,11/13/20,1.3705
S&P 500 Total Return Index,11/16/20,1.1661
S&P 500 Total Return Index,11/17/20,-0.4648
S&P 500 Total Return Index,11/18/20,-1.1381
S&P 500 Total Return Index,11/19/20,0.4012
S&P 500 Total Return Index,11/20/20,-0.6782
S&P 500 Total Return Index,11/23/20,0.5749
S&P 500 Total Return Index,11/24/20,1.6174
S&P 500 Total Return Index,11/25/20,-0.1548
S&P 500 Total Return Index,11/27/20,0.2498
S&P 500 Total Return Index,11/30/20,-0.4439
S&P 500 Total Return Index,12/1/20,1.1302
S&P 500 Total Return Index,12/2/20,0.1886
S&P 500 Total Return Index,12/3/20,-0.0439
S&P 500 Total Return Index,12/4/20,0.8897
S&P 500 Total Return Index,12/7/20,-0.1935
S&P 500 Total Return Index,12/8/20,0.2812
S&P 500 Total Return Index,12/9/20,-0.79
S&P 500 Total Return Index,12/10/20,-0.1212
S&P 500 Total Return Index,12/11/20,-0.1243
S&P 500 Total Return Index,12/14/20,-0.4177
S&P 500 Total Return Index,12/15/20,1.2935
S&P 500 Total Return Index,12/16/20,0.1775
S&P 500 Total Return Index,12/17/20,0.5805
S&P 500 Total Return Index,12/18/20,-0.3439
S&P 500 Total Return Index,12/21/20,-0.3875
S&P 500 Total Return Index,12/22/20,-0.1997
S&P 500 Total Return Index,12/23/20,0.0762
S&P 500 Total Return Index,12/24/20,0.3643
S&P 500 Total Return Index,12/28/20,0.8722
S&P 500 Total Return Index,12/29/20,-0.2226
S&P 500 Total Return Index,12/30/20,0.1451
S&P 500 Total Return Index,12/31/20,0.6518
S&P 500 Total Return Index,1/4/21,-1.4702
S&P 500 Total Return Index,1/5/21,0.7203
S&P 500 Total Return Index,1/6/21,0.5726
S&P 500 Total Return Index,1/7/21,1.5065
S&P 500 Total Return Index,1/8/21,0.562
S&P 500 Total Return Index,1/11/21,-0.6556
S&P 500 Total Return Index,1/12/21,0.0416
S&P 500 Total Return Index,1/13/21,0.2295
S&P 500 Total Return Index,1/14/21,-0.3638
S&P 500 Total Return Index,1/15/21,-0.7177
S&P 500 Total Return Index,1/19/21,0.8175
S&P 500 Total Return Index,1/20/21,1.3937
S&P 500 Total Return Index,1/21/21,0.0401
S&P 500 Total Return Index,1/22/21,-0.3001
S&P 500 Total Return Index,1/25/21,0.3616
S&P 500 Total Return Index,1/26/21,-0.1483
S&P 500 Total Return Index,1/27/21,-2.5676
S&P 500 Total Return Index,1/28/21,0.9862
S&P 500 Total Return Index,1/29/21,-1.9181
S&P 500 Total Return Index,2/1/21,1.6053
S&P 500 Total Return Index,2/2/21,1.391
S&P 500 Total Return Index,2/3/21,0.1008
S&P 500 Total Return Index,2/4/21,1.0955
S&P 500 Total Return Index,2/5/21,0.4002
S&P 500 Total Return Index,2/8/21,0.7421
S&P 500 Total Return Index,2/9/21,-0.0942
S&P 500 Total Return Index,2/10/21,-0.032
S&P 500 Total Return Index,2/11/21,0.1864
S&P 500 Total Return Index,2/12/21,0.4763
S&P 500 Total Return Index,2/16/21,-0.0446
S&P 500 Total Return Index,2/17/21,-0.0157
S&P 500 Total Return Index,2/18/21,-0.438
S&P 500 Total Return Index,2/19/21,-0.1797
S&P 500 Total Return Index,2/22/21,-0.765
S&P 500 Total Return Index,2/23/21,0.1277
S&P 500 Total Return Index,2/24/21,1.1364
S&P 500 Total Return Index,2/25/21,-2.434
S&P 500 Total Return Index,2/26/21,-0.4635
S&P 500 Total Return Index,3/1/21,2.3815
S&P 500 Total Return Index,3/2/21,-0.8073
S&P 500 Total Return Index,3/3/21,-1.3016
S&P 500 Total Return Index,3/4/21,-1.3242
S&P 500 Total Return Index,3/5/21,1.9539
S&P 500 Total Return Index,3/8/21,-0.5349
S&P 500 Total Return Index,3/9/21,1.4248
S&P 500 Total Return Index,3/10/21,0.6084
S&P 500 Total Return Index,3/11/21,1.0464
S&P 500 Total Return Index,3/12/21,0.1264
S&P 500 Total Return Index,3/15/21,0.6536
S&P 500 Total Return Index,3/16/21,-0.1543
S&P 500 Total Return Index,3/17/21,0.2888
S&P 500 Total Return Index,3/18/21,-1.4711
S&P 500 Total Return Index,3/19/21,-0.0498
S&P 500 Total Return Index,3/22/21,0.7028
S&P 500 Total Return Index,3/23/21,-0.7627
S&P 500 Total Return Index,3/24/21,-0.5407
S&P 500 Total Return Index,3/25/21,0.5272
S&P 500 Total Return Index,3/26/21,1.6639
S&P 500 Total Return Index,3/29/21,-0.0866
S&P 500 Total Return Index,3/30/21,-0.3053
S&P 500 Total Return Index,3/31/21,0.3701
S&P 500 Total Return Index,4/1/21,1.1826
S&P 500 Total Return Index,4/5/21,1.4574
S&P 500 Total Return Index,4/6/21,-0.0929
S&P 500 Total Return Index,4/7/21,0.1496
S&P 500 Total Return Index,4/8/21,0.4452
S&P 500 Total Return Index,4/9/21,0.7732
S&P 500 Total Return Index,4/12/21,-0.018
S&P 500 Total Return Index,4/13/21,0.3295
S&P 500 Total Return Index,4/14/21,-0.3968
S&P 500 Total Return Index,4/15/21,1.1116
S&P 500 Total Return Index,4/16/21,0.3608
S&P 500 Total Return Index,4/19/21,-0.5307
S&P 500 Total Return Index,4/20/21,-0.6769
S&P 500 Total Return Index,4/21/21,0.9307
S&P 500 Total Return Index,4/22/21,-0.9131
S&P 500 Total Return Index,4/23/21,1.0963
S&P 500 Total Return Index,4/26/21,0.1782
S&P 500 Total Return Index,4/27/21,-0.0208
S&P 500 Total Return Index,4/28/21,-0.0838
S&P 500 Total Return Index,4/29/21,0.6817
S&P 500 Total Return Index,4/30/21,-0.7115
S&P 500 Total Return Index,5/3/21,0.2749
S&P 500 Total Return Index,5/4/21,-0.6678
S&P 500 Total Return Index,5/5/21,0.0709
S&P 500 Total Return Index,5/6/21,0.8324
S&P 500 Total Return Index,5/7/21,0.7542
S&P 500 Total Return Index,5/10/21,-1.0416
S&P 500 Total Return Index,5/11/21,-0.866
S&P 500 Total Return Index,5/12/21,-2.1313
S&P 500 Total Return Index,5/13/21,1.2344
S&P 500 Total Return Index,5/14/21,1.4998
S&P 500 Total Return Index,5/17/21,-0.2528
S&P 500 Total Return Index,5/18/21,-0.8394
S&P 500 Total Return Index,5/19/21,-0.2802
S&P 500 Total Return Index,5/20/21,1.0646
S&P 500 Total Return Index,5/21/21,-0.0744
S&P 500 Total Return Index,5/24/21,1.0011
S&P 500 Total Return Index,5/25/21,-0.2111
S&P 500 Total Return Index,5/26/21,0.189
S&P 500 Total Return Index,5/27/21,0.1253
S&P 500 Total Return Index,5/28/21,0.0893
S&P 500 Total Return Index,6/1/21,-0.0461
S&P 500 Total Return Index,6/2/21,0.1552
S&P 500 Total Return Index,6/3/21,-0.3467
S&P 500 Total Return Index,6/4/21,0.8845
S&P 500 Total Return Index,6/7/21,-0.0773
S&P 500 Total Return Index,6/8/21,0.0196
S&P 500 Total Return Index,6/9/21,-0.1785
S&P 500 Total Return Index,6/10/21,0.4701
S&P 500 Total Return Index,6/11/21,0.1972
S&P 500 Total Return Index,6/14/21,0.2064
S&P 500 Total Return Index,6/15/21,-0.1976
S&P 500 Total Return Index,6/16/21,-0.5377
S&P 500 Total Return Index,6/17/21,-0.041
S&P 500 Total Return Index,6/18/21,-1.3074
S&P 500 Total Return Index,6/21/21,1.4047
S&P 500 Total Return Index,6/22/21,0.5124
S&P 500 Total Return Index,6/23/21,-0.1081
S&P 500 Total Return Index,6/24/21,0.5898
S&P 500 Total Return Index,6/25/21,0.3349
S&P 500 Total Return Index,6/28/21,0.2314
S&P 500 Total Return Index,6/29/21,0.0366
S&P 500 Total Return Index,6/30/21,0.1356
S&P 500 Total Return Index,7/1/21,0.5289
S&P 500 Total Return Index,7/2/21,0.7628
S&P 500 Total Return Index,7/6/21,-0.1976
S&P 500 Total Return Index,7/7/21,0.336
S&P 500 Total Return Index,7/8/21,-0.8365
S&P 500 Total Return Index,7/9/21,1.1293
S&P 500 Total Return Index,7/12/21,0.345
S&P 500 Total Return Index,7/13/21,-0.3513
S&P 500 Total Return Index,7/14/21,0.1286
S&P 500 Total Return Index,7/15/21,-0.3241
S&P 500 Total Return Index,7/16/21,-0.7539
S&P 500 Total Return Index,7/19/21,-1.5851
S&P 500 Total Return Index,7/20/21,1.5191
S&P 500 Total Return Index,7/21/21,0.8243
S&P 500 Total Return Index,7/22/21,0.2091
S&P 500 Total Return Index,7/23/21,1.0191
S&P 500 Total Return Index,7/26/21,0.2393
S&P 500 Total Return Index,7/27/21,-0.4708
S&P 500 Total Return Index,7/28/21,-0.018
S&P 500 Total Return Index,7/29/21,0.4324
S&P 500 Total Return Index,7/30/21,-0.5328
S&P 500 Total Return Index,8/2/21,-0.184
S&P 500 Total Return Index,8/3/21,0.8206
S&P 500 Total Return Index,8/4/21,-0.4623
S&P 500 Total Return Index,8/5/21,0.6077
S&P 500 Total Return Index,8/6/21,0.1793
S&P 500 Total Return Index,8/9/21,-0.0863
S&P 500 Total Return Index,8/10/21,0.0993
S&P 500 Total Return Index,8/11/21,0.2508
S&P 500 Total Return Index,8/12/21,0.3216
S&P 500 Total Return Index,8/13/21,0.1647
S&P 500 Total Return Index,8/16/21,0.2649
S&P 500 Total Return Index,8/17/21,-0.6999
S&P 500 Total Return Index,8/18/21,-1.0559
S&P 500 Total Return Index,8/19/21,0.1323
S&P 500 Total Return Index,8/20/21,0.8191
S&P 500 Total Return Index,8/23/21,0.8614
S&P 500 Total Return Index,8/24/21,0.1501
S&P 500 Total Return Index,8/25/21,0.2233
S&P 500 Total Return Index,8/26/21,-0.5787
S&P 500 Total Return Index,8/27/21,0.8841
S&P 500 Total Return Index,8/30/21,0.4369
S&P 500 Total Return Index,8/31/21,-0.1234
S&P 500 Total Return Index,9/1/21,0.0378
S&P 500 Total Return Index,9/2/21,0.3001
S&P 500 Total Return Index,9/3/21,-0.031
S&P 500 Total Return Index,9/7/21,-0.3367
S&P 500 Total Return Index,9/8/21,-0.1284
S&P 500 Total Return Index,9/9/21,-0.4521
S&P 500 Total Return Index,9/10/21,-0.7675
S&P 500 Total Return Index,9/13/21,0.2285
S&P 500 Total Return Index,9/14/21,-0.5501
S&P 500 Total Return Index,9/15/21,0.8501
S&P 500 Total Return Index,9/16/21,-0.152
S&P 500 Total Return Index,9/17/21,-0.9106
S&P 500 Total Return Index,9/20/21,-1.6972
S&P 500 Total Return Index,9/21/21,-0.0766
S&P 500 Total Return Index,9/22/21,0.952
S&P 500 Total Return Index,9/23/21,1.2175
S&P 500 Total Return Index,9/24/21,0.1474
S&P 500 Total Return Index,9/27/21,-0.2754
S&P 500 Total Return Index,9/28/21,-2.0311
S&P 500 Total Return Index,9/29/21,0.1667
S&P 500 Total Return Index,9/30/21,-1.1842
S&P 500 Total Return Index,10/1/21,1.1498
S&P 500 Total Return Index,10/4/21,-1.2927
S&P 500 Total Return Index,10/5/21,1.064
S&P 500 Total Return Index,10/6/21,0.4105
S&P 500 Total Return Index,10/7/21,0.853
S&P 500 Total Return Index,10/8/21,-0.1899
S&P 500 Total Return Index,10/11/21,-0.6865
S&P 500 Total Return Index,10/12/21,-0.2418
S&P 500 Total Return Index,10/13/21,0.3043
S&P 500 Total Return Index,10/14/21,1.7176
S&P 500 Total Return Index,10/15/21,0.746
S&P 500 Total Return Index,10/18/21,0.3375
S&P 500 Total Return Index,10/19/21,0.7408
S&P 500 Total Return Index,10/20/21,0.3675
S&P 500 Total Return Index,10/21/21,0.3069
S&P 500 Total Return Index,10/22/21,-0.1057
S&P 500 Total Return Index,10/25/21,0.4752
S&P 500 Total Return Index,10/26/21,0.1824
S&P 500 Total Return Index,10/27/21,-0.5034
S&P 500 Total Return Index,10/28/21,0.9879
S&P 500 Total Return Index,10/29/21,0.206
S&P 500 Total Return Index,11/1/21,0.181
S&P 500 Total Return Index,11/2/21,0.3683
S&P 500 Total Return Index,11/3/21,0.646
S&P 500 Total Return Index,11/4/21,0.4313
S&P 500 Total Return Index,11/5/21,0.3833
S&P 500 Total Return Index,11/8/21,0.0899
S&P 500 Total Return Index,11/9/21,-0.3428
S&P 500 Total Return Index,11/10/21,-0.8004
S&P 500 Total Return Index,11/11/21,0.0552
S&P 500 Total Return Index,11/12/21,0.7317
S&P 500 Total Return Index,11/15/21,0.0032
S&P 500 Total Return Index,11/16/21,0.3919
S&P 500 Total Return Index,11/17/21,-0.2404
S&P 500 Total Return Index,11/18/21,0.3475
S&P 500 Total Return Index,11/19/21,-0.1377
S&P 500 Total Return Index,11/22/21,-0.3104
S&P 500 Total Return Index,11/23/21,0.167
S&P 500 Total Return Index,11/24/21,0.2338
S&P 500 Total Return Index,11/26/21,-2.2704
S&P 500 Total Return Index,11/29/21,1.3265
S&P 500 Total Return Index,11/30/21,-1.8831
S&P 500 Total Return Index,12/1/21,-1.173
S&P 500 Total Return Index,12/2/21,1.4353
S&P 500 Total Return Index,12/3/21,-0.8402
S&P 500 Total Return Index,12/6/21,1.1761
S&P 500 Total Return Index,12/7/21,2.072
S&P 500 Total Return Index,12/8/21,0.3106
S&P 500 Total Return Index,12/9/21,-0.706
S&P 500 Total Return Index,12/10/21,0.956
S&P 500 Total Return Index,12/13/21,-0.9115
S&P 500 Total Return Index,12/14/21,-0.7327
S&P 500 Total Return Index,12/15/21,1.6369
S&P 500 Total Return Index,12/16/21,-0.8701
S&P 500 Total Return Index,12/17/21,-1.0233
S&P 500 Total Return Index,12/20/21,-1.1378
S&P 500 Total Return Index,12/21/21,1.7853
